,feature_0_sum,feature_1_sum,feature_2_sum,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2
9,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068348645663840355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026525445670408692,0.0,0.0,0.0,0.0,0.0,0.0,0.0068444210162259865,0.0,-0.003761496497449838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027107579628019526,0.0,0.0,0.007637973780892691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004354242265430869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022292691035538856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003910196228187224,0.0,0.0
10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01870052811397982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010999765911000528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007921249210179896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053791797237426914,0.0,0.0,0.0,0.0,0.0,-0.017866974983322514,0.0,0.0,0.0,0.0,0.00552544965782172,0.0,0.0,0.0,-0.0027729675636140837,0.0,0.0025344179483546537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,3,6,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009776100147518282,0.0,0.000281686848284269,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015322056999779706,0.0,0.0,0.0,0.0,0.0,-0.002597390610829446,0.0,0.0,-0.0022465645360742813,0.0,0.0,0.0,0.0,0.0,-0.008252574186214418,0.0,0.0,-0.020700526375544554,0.0,0.0,-0.006794014157158429,0.0,0.0,-0.0017384270402012614,0.0027679222832797676,0.0,-0.024367634144821765,0.0,0.0,-0.04343957621990584,0.0,0.0,-0.0417302537838628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020860696056709233,0.0,0.0,-0.01743706205250505,0.0,0.0,-0.005300807795790925,0.0,0.0,-0.04197367976457959,0.0,0.0,0.0,0.0,0.0,-0.005367722022394659,0.0,0.0,-0.01913573466532607,0.0,0.0,-0.02045743647441695,0.0,0.009870964945550361,-0.001272488891530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018146388654601577,0.0,0.0,-0.002265079259342526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011014336315153453,0.0,0.014470342591134213,-0.016073889123672254,0.0,0.02012927261285088,-0.03054452953557819,0.0,0.0,-0.01650075062593255,0.0,0.020114467293396415,-0.03491673889596685,0.0,0.0,-0.008549178242630335,0.0065289923877234896,0.0,0.0,0.0,0.04535546537875133,-0.06681302890789154,0.003518423899134011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04670415759235281,0.0,0.0,0.0,0.0,0.0,-0.02475767836761227,0.0,0.0,-0.01074809129044666
13,39,16,0,-0.021453946052364625,0.0036640114542437277,0.0,-0.03880388461228069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021244384764427516,0.0,-0.019768971295615462,0.0,0.0,-0.046431302425545974,0.0,0.0,-0.0011186911299467801,0.0,0.0,-0.007937406649401539,0.0038873865716237393,0.0,-0.010905272637349755,0.0,0.0,0.0,0.011302390664457413,0.0,0.0,0.0,0.0,-0.014965097973313978,0.0,0.0,-0.00878676238984222,0.01582783831867473,0.0,-0.005601536703497615,0.0,0.0,-0.03742013312484143,0.0,0.0,-0.0015063426024761102,0.0,0.0,-0.014238789411490631,0.013692744292442584,0.0,-0.00787626235506838,0.0,0.0,0.0,0.0,0.0,-0.005594557818778323,0.0,0.0,0.0,0.01305186211646994,0.0,-0.03501092695873341,0.0,0.0,-0.03927128790575065,0.0,0.0,-0.03438872755088301,0.014605854164049194,0.0,-0.040891028867671216,0.0,0.0,-0.03284846387403807,0.0,0.0,-0.020833058205723606,0.0,0.0,-0.026991451276927623,0.0,0.0,-0.00752636503713326,0.02142137754783611,0.0,-0.05429266160586621,0.0,0.0,-0.008788518499631082,0.0,0.0,-0.034069533603964364,0.00822927376587007,0.0,-0.02336114512469829,0.0,0.0,-0.003667564616537924,0.0,0.0,0.0,0.0018140276078968663,0.0,-0.0014135415619096663,0.0,0.0,-0.011368083395080884,0.022943553767469115,0.0,-0.0281284182375306,0.040631969545254075,0.0,-0.018204559139428856,0.0,0.0,0.0,0.006559502582451638,0.0,-0.016221652893861876,0.0,0.0,-0.04775761603633629,0.0,0.0,-0.008061957840040003,0.007857557496706302,0.0,-0.04737090874309228,0.0,0.0,0.0,0.0,0.0,-0.008658598270541398,0.0,0.0,-0.026215594868984223,0.0,0.0,-0.01861162230382813,0.0,0.0,0.0,0.009442396828686918,0.0
14,2,9,0,0.0,0.0,0.0,0.0,-0.0032605074464070517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024533164684234297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102515235579784,0.0,0.0010288066531303547,-0.001487683313671323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017546088607762675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03137337300288361,0.0,0.0,-0.022357637542472664,0.0,0.0,0.0,0.0,0.0,-0.022607093418131947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019561952188197822,0.0,0.007079109908837497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3,3,49,0.0,0.0,0.04866186165295232,0.0,0.0,0.07780618532600099,0.0,0.0,0.03773123681877526,0.0,0.0,0.08121013187982037,0.0,-0.012058450738401222,0.03687037927982793,0.0,0.0,0.029595203797743518,0.0,0.0,0.05488829072385066,0.0,0.0,0.09254115954379279,0.0,0.0,0.0,0.0,0.0,0.049135580207267895,0.0,0.0,0.04492478292106447,0.0,0.0,0.05083127362841728,0.0,0.0,0.01071670530295872,0.0,0.0,0.050962485335421574,0.0,0.0,0.0509385310915842,-0.002435629696909252,0.0,0.02799593148495169,0.0,0.0,0.020170888165134845,0.0,0.0,0.10658190707645718,0.0,0.0,0.06182487799468386,0.0,0.0,0.04486582737804307,0.0,0.0,0.05782529468768688,0.0,0.0,0.10157730022065556,0.0,0.0,0.04519733797091598,0.0,0.0,0.03939017140987877,0.0,0.0,0.05791146914964968,0.0,0.0,0.025226098283089794,0.0,0.0,0.08283155970562588,0.0,0.0,0.08927890565118142,0.0,0.0,0.0512348651927164,0.0,-0.007845915262245534,0.04063308637626201,0.0,0.0,0.027867715693204398,0.0,0.0,0.05989703271553909,0.0,0.0,0.03685779184473187,0.0,0.0,0.016059529220827866,0.0,0.0,0.029270302243731512,0.0,0.0,0.03003974418673745,0.0,0.0,0.06089525324104911,0.0,0.0,0.0378720544032968,0.0,-0.016998318401015396,0.037753371627312154,0.0,0.0,0.05958959136027349,0.0,0.0,0.001283671364278499,0.0,0.0,0.06433321605046637,-0.008914215645913898,0.0,0.10587370404735633,0.0,0.0,0.0035116239836718898,-0.005268808328261021,0.0,0.0888287974091316,0.0,0.0,0.05163992506333634,0.0,0.0,0.015236438843582377,0.0,0.0,0.041576649645812154,0.0,0.0,0.036594330150455656,0.0,0.0,0.0033597201434629907
16,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014087560712421832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018304867091512738,0.0,0.0,0.0,0.0,0.0,-0.005610527894395594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028149137464228676,0.0005100908964976903,0.0,-0.008722571209821424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019322566325134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01558126924572566,0.002021531401713461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00959824877358551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011166737157134335,0.0,0.0,-0.002762037710805246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
