,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,T_O3B7,W_O4B7_avg,R_O5B7,F_O6B7,W_O11B7,F_O13B7,Sa_O14B7,M_O16B7,W_O18B7_avg,F_O20B7,Sa_O21B7_avg,M_O23B7,Sa_N4B7_avg,W_N8B7,W_N22B7,W_N29B7,Sa_D2B7_avg,W_D6B7,Sa_D9B7,W_D13B7,Sa_D16B7,W_D20B7_avg,T_O3B61,W_O4B61_avg,R_O5B61,F_O6B61,W_O11B61,R_O12B61neg_54,F_O13B61,Sa_O14B61,W_O18B61_avg,F_O20B61,Sa_O21B61_avg,M_O23B61,T_O24B61,W_O25B61,Sa_N4B61_avg,W_N8B61,Sa_N11B61,Sa_N18B61,W_N22B61,Sa_D2B61_avg,W_D6B61,Sa_D9B61,W_D13B61,Sa_D16B61,W_D20B61_avg,M_O2B84,T_O3B84,W_O4B84_avg,R_O5B84,F_O6B84,W_O11B84,M_O16B84,W_O18B84_avg,F_O20B84_avg,Sa_O21B84_avg,M_O23B84,T_O24B84,W_O25B84,Sa_N4B84_avg,Sa_N11B84,W_N15B84,Sa_N18B84,W_N22B84,Sa_D2B84,W_D6B84,Sa_D9B84,W_D13B84,Sa_D16B84,MQ Blank neg (batch 1),MQ Blank neg ,MQ Blank neg ,"MQ Blank neg (batch 2, 07.30.18)",MQ Blank neg,MQ Blank neg,MQ Blank neg ,MQ Blank neg ,"MQ Blank neg (07.31.18 rerun some samples, new aliquot)",MQ Blank neg,MQ Blank neg,MQ Blank neg,UW O18B84 CTL neg ,UW O14B61 CTL neg ,UW O11B7-CTL neg,UW O14B7-CTL neg ,UW O11B61-CTL neg ,UW O11B7-CTL neg redo,UW O14B7-CTL neg redo,UW O11B61-CTL neg redo,UW O14B61-CTL neg redo
424,176.96013,176.96001,176.96049,27.17345,24.99155,28.33667,137,137,[24][M+2]-,,3,13.148439930903056,12.683916170096618,12.888435444246454,13.277676981218207,12.894739773962584,13.064621406945651,13.453821419935583,13.368569762864794,13.204276807201392,13.356226860362657,13.472130224279402,13.038928222388392,13.435449957313006,13.106001634013428,12.088172695032458,12.391017998049566,13.3638456330561,13.22076793630124,13.536037202637065,12.885392345098456,12.132876507087694,14.180998089651009,12.942702744690212,12.904361019558142,12.913330819281864,12.836043961732951,13.231583765383263,13.005905103599112,13.167410089470327,13.057283198043283,13.04167763159038,12.964171752957562,13.350730587288327,13.353564678786675,12.839796095857043,12.168856952790758,13.22509070398864,13.125739856007208,13.576908914439166,12.22572594004803,13.426788234769052,13.610462826456587,12.991771800133556,12.94504361083139,12.877387874468624,12.988865382602185,12.84441930546043,13.011827792027642,13.002097916746923,13.062586794765295,12.923353003334693,12.436575651062174,12.754741454005607,13.000922294500864,13.122987848065328,12.87609991906608,12.381542090102963,12.968845140589014,13.02932700883898,14.888332292443025,13.043552049841214,12.99919823643771,12.9524823455179,12.994763292882777,13.079273301271428,12.921935352142725,12.79615656630217,11.929841949997137,12.898317083554865,12.680890667121258,12.001325805431517,9.519034999820885,0.0,9.911419277872321,10.23974369183618,0.0,0.0,10.155934859823526,11.315853483721273,10.051000977791853,0.0,12.378407793369961,12.911408922337756,6.39893823826081,9.238763016713854,9.308909224720107,6.72524257765054,8.645982923385336,8.746596426122537,8.121537194381808,8.562869219241929
425,176.96216,176.96136,176.9623,29.79737,28.58718,30.44357,33,33,,,349,12.417901157629686,13.225676899487059,20.762371021066073,13.807853979848087,18.722614926091858,14.817623947665451,11.437794040180567,2.972207078591767,13.536154814625919,2.972207078591767,5.944414157183534,18.62872168869418,7.604712366133613,16.380388716025905,15.667710807064937,2.972207078591767,14.774930925891205,11.483146856963378,2.972207078591767,2.972207078591767,12.988543569035654,19.301550295715586,11.442118645114714,3.033603437258286,14.843757612524218,14.437366385998365,17.31552270040664,3.033603437258286,15.436013932406317,14.300515559797965,6.067206874516572,3.033603437258286,3.033603437258286,15.26873731702621,17.278265568119693,3.033603437258286,6.24069885992498,15.879342660810082,3.033603437258286,11.482871555126756,3.033603437258286,3.033603437258286,3.033603437258286,18.730055395402367,16.050993808566425,16.47491110585537,7.183624189733409,16.07048248244472,3.482446241215653,6.964892482431306,3.482446241215653,17.241200264427295,17.215564842870506,14.51061089399828,13.408664768305076,6.9814693078486565,14.022441189752529,13.797025333441287,15.801345792775475,14.204721852720066,3.482446241215653,14.95678589340586,14.395476732244138,13.890526746064715,3.482446241215653,3.482446241215653,3.482446241215653,11.173239114614166,14.82195895991736,19.56726817623676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.992970787468588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,177.01933,177.01921,177.01939,258.46747,224.75468,259.88376,14,13,,,164,6.107173619653575,6.654046080888638,8.160453069071284,12.98158829860255,9.097002620218724,10.527011278966281,8.161044261339526,8.55930473251097,11.339809286045444,6.0095066775219435,2.9013135791867497,7.731566554851816,6.9729357706612864,1.4506567895933749,5.847523808283031,8.100567751663938,7.7803051777541565,9.544745477225476,4.875588503961121,8.684070218771332,1.4506567895933749,6.5266263658342485,10.339000725896526,8.231828776523017,5.722849133117363,8.26644241457084,6.745032535368948,7.370880385564534,9.403207333169025,13.680612688561947,4.296212364454815,11.118781124431504,5.980835620350307,7.066396721186657,9.07482460301058,6.712904214721468,8.431284270670714,7.375227798361606,7.633363721122358,6.741542837240654,8.76436977085308,4.998120948027829,9.642275537422115,9.036252030138577,7.863994672560994,6.125560409725273,7.850262936641316,7.875012454848666,9.856328548836576,11.648411673955849,10.505745347597962,4.233625090156951,13.66990268946148,9.428489211239622,13.818774961184824,7.615225238938956,10.626734849742597,8.601448648836385,11.782969745430027,8.05531828369498,9.333430507464199,10.892982828488428,10.341932052574286,11.836470750637595,8.106319059616276,7.799636830995122,10.483125867786846,8.23361331713669,10.21369089301102,8.395265872790276,13.91757315755709,0.0,0.0,11.337473073098453,11.233999753879454,12.731258508953397,0.0,0.0,10.622191492278953,12.970920120323187,9.649246653244719,0.0,11.373358373159071,0.0,0.0,0.0,0.0,3.0567414545028706,2.6852639896538966,3.0023517222198786,0.0
430,177.0403,177.04012,177.04057,38.5381,36.94588,47.23121,35,34,,,22,8.242646894454277,7.230136797443135,7.727477387428033,8.507632000774658,8.557652607151406,3.934343796905738,3.0364887790532897,8.00369592738056,7.605084942722032,7.083152552614608,6.0417702802433055,6.97661663937223,7.1288731998657155,7.191741525535781,4.279058132178484,5.758480027667323,3.5340123885460786,8.585366523216775,5.862048646556394,7.857394626965176,6.333870802670026,7.578687072707556,1.4389769791846199,7.492490052743834,5.878964442696875,7.748742782638347,6.174982205569615,1.4389769791846199,6.808464593489516,5.817861185983608,8.140473219917627,7.792876279705331,6.792764667699183,8.05372753868748,7.313559788065261,2.8779539583692397,6.947356545420639,1.4389769791846199,6.31530619956923,8.423325737131504,6.0962317882763255,4.596037224286119,7.398658846747066,6.6620782724557035,8.006225597520137,5.383553945799759,7.349411354744769,5.601808071835356,8.237679381904444,7.8198531972736625,5.724971416140997,5.559819196452077,8.714908201412973,6.754992078714137,7.33925742612349,7.1028801188650235,8.428947486772783,6.828266098830399,8.199669010828972,9.720137646610768,7.288074490563433,3.001829937025839,7.217460401466477,8.230362777964844,5.333417535200647,6.8261411081687005,3.514651673711745,8.496821790154703,7.707003662843361,7.489780916439562,12.660025916832764,11.401506211761415,12.063080871789587,12.395996165932157,11.886185560691656,10.377590022552832,12.120102492434453,12.05353866021462,10.002969531743165,10.840889736631272,9.62908672834641,9.876753604304518,5.682971654158747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,178.05102,178.05064,178.05154,256.14455,253.8685,259.90509,142,137,[25][M]-,,521,7.769754629356322,9.07197590626494,8.874601168723009,8.532819117238171,9.481029289613632,9.244677397641185,6.8816335932074875,8.501982567232174,9.134762133558516,8.328850532246891,7.438326055538335,8.354889054381326,9.382084888901893,9.393115809917811,8.024763465620802,4.883831896768234,7.5045192238481775,8.552281045024491,5.439082532248287,9.527895743388425,6.147878323018263,9.695792257183639,8.261486954047852,9.203339569628671,7.831581329048509,8.646671214419156,8.07444054134516,5.8790229208244735,7.311901127147282,7.985125093101525,8.850173059287725,9.32603567025941,6.801472348366808,7.310796684666924,8.793180423543726,4.7933455958331646,7.593500865051949,9.22906759165649,8.353070888195004,8.406361328162648,8.251908153388074,5.043125340020273,9.025387302178983,7.5984510483855825,8.537200349513428,8.53920650062088,7.660720472501639,9.23847907607007,7.9821683085817074,9.611705846084927,9.203075418635256,8.391587455406698,8.852914671532355,8.887328042354879,9.248618483334068,8.03023395219331,8.535320387748921,8.62970770077285,9.099672441252826,10.999182726087733,9.047340665050069,8.985497486568613,8.954111994718856,9.191131032255194,9.741034806507384,9.301263125466155,8.947624094454978,8.066497055798033,9.171689156781463,9.4467421095033,16.44907275748994,15.915879369864825,16.383258390430804,15.549847267990968,15.687315360173876,15.41860878466167,16.060388771913402,15.720649593178534,15.609965375278561,16.079738102462073,15.544546741045624,15.142672062517923,9.233835991900657,0.17785283727927315,0.5281161298140287,0.0,0.09691739750790163,0.0,0.3406546022228749,0.0,0.20773312089616347
434,178.25809,178.25662,178.25852,27.49526,25.96354,57.84231,72,66,,,3,2.477440026766672,1.7577070557776562,2.3371390483758496,1.9915139350457558,1.807681149437716,1.391443649296459,2.0631276908308394,2.4500116089031394,2.8759467077659995,3.021198259436062,1.9759777372538334,2.0627061403280216,1.973605885969178,2.064348844008741,2.0154702579262853,2.1075534873785813,2.1346330052959033,2.499443160880702,1.44677456713573,1.4207786482837363,1.8760157285945063,3.859566118178691,2.161543973811284,1.7062691538880799,1.584959774255843,1.9699076568529286,1.8324431092838118,2.1240677601119664,2.698888232311898,2.3987296739247874,2.055980005441439,2.222721170267395,1.733226254805448,2.061604064603891,1.7493542684161696,1.314559251871536,1.8588979543905104,2.76714570244091,2.670051914548516,0.8724825799314502,2.679418751089923,2.558942114574318,0.8398614697548759,0.953799074129126,0.22115026433405305,2.5887614715302902,2.23878026808271,1.4508762583255361,2.9873636900271308,1.8706018332942271,1.752679178164719,1.713415616013041,2.4272708207217732,1.07074637571775,2.3746408959919982,0.8093524648054142,1.8371026550844736,1.4305977882259953,1.6199464007286615,3.4922058813545327,1.564545559428895,1.2514239807828567,1.6817599677498478,3.1417141453502566,1.5445976962921115,3.000711726273334,0.8487189480129018,0.8316986982699248,2.4878969491129297,1.8149489820257756,15.045520498628667,17.18284714145113,15.87773371800282,16.858314404899577,17.023204256772203,16.042710414412344,15.19874199448956,16.79210474110353,16.043293252509834,16.094770080701917,16.157947215955144,17.2147558418162,1.881419974313058,0.2921077865995443,0.7448599784318155,2.5355839211182847,0.3589195269424401,0.8502003031148675,3.124626709563657,1.5604496552729898,2.174132750206354
435,178.8977,178.89756,178.89789,30.41397,28.10103,31.28214,125,125,,[M-2H+Na]- 157.928,9,13.416083977492512,12.874142693430164,13.431515761123318,13.166813011563193,13.452085138501928,13.667806620161187,13.41827527538306,13.445178355767819,13.339228112807062,13.124993730945118,13.250526847631063,13.118598024579214,13.263077195855017,13.42452511462325,12.487748020326787,12.41637040278274,12.528781089072385,13.658254532228607,13.290386040701115,13.11369795437449,11.795308345283917,14.202745428517057,13.83696377636744,13.651579877527872,13.829137453632882,13.619133058146065,12.065882766173864,13.525038661290157,13.366469816096291,13.052015229082457,13.594333857604024,13.640396440639154,11.213805355957133,12.889201907160825,12.776628562157388,12.50975064005399,12.764088239733216,13.206789361175566,10.581512550960639,12.952842321894078,13.388516790869897,12.582557783647587,13.575422333792027,13.378358089720471,13.81865301717026,13.467451301541878,12.707150042152024,13.775552281273814,13.752242275223075,13.65220667865497,13.938940986881118,13.742590351339508,13.782951259738187,13.886472395384498,13.568361716320894,13.472879565640847,13.54518708068161,13.231154924294621,13.703570521757172,15.729333501095837,13.586584677412144,13.727692708944822,13.746082602562431,13.844606438410587,13.730382694932501,13.905450749724,13.593349443665485,12.655866700510767,13.659286295724044,13.596865766014037,10.940959142005006,10.592335104291871,0.0,0.0,9.925749342960755,0.0,9.692583128854656,0.0,0.0,9.779513101611002,0.0,10.710852712479548,13.447199683839894,0.0,0.0,0.0,0.0,7.1850450580907,0.0,0.0,0.0
436,178.949,178.94883,178.94932,27.33002,21.95355,28.33667,140,140,,,3,10.297184275985982,9.827256862941178,10.12915271683143,10.292101669020491,10.065177376315232,10.167017205319189,10.414011562886811,10.327745100362938,10.280473325112366,10.415601165359293,10.484670405070387,10.15939766692666,10.442105427966526,10.290093477358033,9.168022007841715,9.529553932301786,10.400290318104686,10.300998613853158,10.514789503918175,9.87937996410171,9.011777529384785,11.256274420512009,10.00578655159393,9.94162179880522,9.92026069444326,9.907620816427835,10.280585402302025,10.051987497394135,10.098213913911055,10.166086878929542,10.071293605131714,10.107946469893035,10.374386957452698,10.328917671006186,9.979335645192405,9.161026014988446,10.322531454310205,10.204892022703289,10.574857249171197,9.38619993722732,10.51670275219879,10.672940291022686,9.938255176755389,10.077350197946307,10.007228735503643,10.102629673224419,9.930186010976634,10.072729198573013,10.132700880570182,10.071988778439886,9.936752625523345,9.422317425859175,9.942699566796366,9.997145395536792,10.136340881128827,10.026647305132416,9.519153321312315,10.027897543901192,10.138155370453523,12.036378964138025,10.098743688021095,9.96558994773214,10.03946944327278,10.0685433499961,10.097301670693275,10.05584940610503,9.974289762219945,9.080782177882588,9.989848125685375,9.693357121513658,12.336216557874211,10.803925017907849,12.471794767586442,12.005021015558572,11.807480621042759,11.975185146004563,11.028977496802167,0.0,12.775636160546618,13.203826438124132,11.17693015555504,13.672605805695992,10.058996509411307,5.263190804007904,6.033388885313725,6.212136861906673,3.536456153070638,4.700030476578354,5.8971665759522995,3.67685166039092,4.414596942664872
438,178.97779,178.97763,178.97832,27.34199,1.03455,78.99589,174,152,,[M+Cl]- 144.008 [M-H]- 179.985,3,2.9260728244167318,3.16567210341511,5.449342499559215,2.888228228287474,5.120124108944619,3.8864867815496815,2.725171702369888,3.4761718291615153,3.8988668611729516,3.2195812350593584,3.931279138891826,4.777811632418349,4.006778260589044,4.474723312739513,5.553478331199113,2.335023712981677,3.9281339176453525,3.070430491424453,3.8411975344825215,0.5200337972429416,6.523044848912328,6.549478978502394,2.1274107954953685,3.6027887443942923,3.804916582968211,4.127576395999952,5.901976481316435,3.016692007065412,4.310883685933732,3.766060074563157,2.9877584729552815,4.166391960332348,2.9344019366500014,5.904593230069267,4.54841059294688,4.690520464051776,3.175892414391422,4.05110454025586,3.7690025173558013,2.374789628453428,3.7689256394251167,2.9822922709571777,4.298572604001034,5.905465406737566,4.255463063990472,4.1332086975466495,3.6382702111275567,4.008412803638443,2.5319601857582477,3.354970988298204,3.2444850602063724,6.198275413968528,4.9833395462425685,3.2336328466961604,3.702456639793944,4.275760158919322,3.270858403656252,4.4714825014582615,4.251744994928373,5.616137965961276,3.771652262594957,3.551451451764919,3.5330066325386262,3.867945448963532,3.832312962245478,3.3675722075979984,3.9241741254005724,2.8115862732661157,4.097994384906695,5.705499703266753,20.639149310895725,18.215952956822395,18.326472483676007,19.26031301407296,19.87850236918623,19.39880385918943,21.4238582953365,21.07683515793182,20.80436410598444,21.564342021041718,21.637068001539976,21.03341505165507,3.7472336996974924,2.522036639870599,3.877238969377867,3.451393567583331,4.0640033790561425,3.829195886406719,5.470864095943007,3.7173992931440765,3.9700345127943315
439,179.05433,179.0541,179.05449,256.13701,253.8685,257.7215,134,134,[25][M+1]-,,527,16.66578280352809,18.019240258519428,17.773049388048342,17.446143715876254,18.40420114557528,18.16457776642315,15.621252262916835,17.387298438422455,18.05999260955207,17.249063550711682,16.20506877812243,17.224026204303442,18.31010622498304,18.317428725821976,16.9641984561707,13.509464452395099,16.29359807798337,17.463403820290445,13.902872387599983,18.41823974572616,14.979436463732396,18.608827770058078,17.15981991538333,18.137418744053953,16.673631616907812,17.556634966602346,16.94599965324374,14.36927668651341,16.05609682289944,16.869796616524653,17.783695675428476,18.26596251654945,15.540361485374138,16.11059151981845,17.719926577273263,13.389807847758552,16.471976539417728,18.142123797060854,17.2744327715233,17.341811658720985,17.18479865489345,13.13666196847371,17.951523330313165,16.40633754273219,17.418987587523098,17.45712783114749,16.586459464056126,18.176613306925887,16.890656755119124,18.528167227059804,18.16030802027864,17.339406165139977,17.756315836397896,17.819751315491708,18.177986732475517,16.889466784617955,17.457850459605513,17.517094369314222,18.028548226513358,19.885814195100238,17.976690591306195,17.906193524651414,17.85492681729329,18.115479770250758,18.683169192352587,18.24503687050268,17.896561548049576,16.979442859819855,18.07848514158472,18.39770407172955,0.0,0.0,11.356020940174597,10.656429613534394,0.0,10.13888045830531,0.0,0.0,10.151556132609725,0.0,0.0,0.0,18.148029224711074,0.0,0.0,0.0,0.0,7.608650061953281,0.0,0.0,0.0
440,179.05603,179.05573,179.05632,36.30515,33.6836,38.51917,127,127,,,13,20.56545158089141,20.821843780492806,21.470795545147052,20.469077390869455,21.615810958379853,21.36929293441274,18.618774848466696,20.74964735428487,20.816404801341967,19.83395269410937,17.855575736502637,20.716415701063816,21.622441516545468,21.213600706638346,19.3631232077449,19.004986259855027,20.03785356927099,20.717112950659597,15.890938793087287,23.40264983079432,16.894771838227204,21.810887332651866,19.64726758592677,19.921462419447636,20.35430452901558,20.262517110049036,17.189562406383146,17.51943080970513,19.022371878460184,19.097886876275673,19.081561726060162,20.557887407992833,16.749169486430137,18.874616088195282,19.83978953328144,17.116616115840742,18.909126299214886,19.432524302711155,18.886349255171208,18.637972166004577,18.87169512836095,14.137818633838501,20.03179239135615,19.758569656706012,19.481564837818013,17.63521353343728,19.15000881961784,21.19136409501948,19.58578242228238,20.242757482717245,20.274844465175228,20.01785283044148,20.14591260044369,20.079641934241113,19.94801517600027,19.166630192435456,20.0843262119537,19.659809376629205,19.68432276977276,21.659553716638708,20.406396400849385,20.21563831409038,20.30932930597794,20.134334736268777,20.348603533573403,20.385451325774277,20.2044260239183,18.85223116934838,19.87962984695547,20.956327729901847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.486490782784,0.0,12.097101239831195,0.0,0.0,14.480543555967646,0.0,0.0,0.0
441,179.05748,179.05738,179.05768,214.27583,212.7029,218.78651,98,98,,,154,14.851767127710833,16.200561862796945,16.378806564462646,16.041676161042933,16.578914571176284,16.695614487367894,6.400203530969771,15.903842621708112,16.23902844814277,15.324258048138176,12.009666419185463,15.511165672752831,16.555191835199217,16.44059657345972,14.183104468704478,14.780392670060582,15.167318678441788,15.690444047179465,12.506713202588285,15.800724860961797,3.2001017654848853,16.90191288764543,14.328252845051363,14.707901283210354,14.789115211456181,14.991248519846447,13.666561380063673,10.461402217489427,13.629327280153223,12.383500420219411,14.638397545402904,15.046820778567184,13.607253073914183,14.030360870127222,14.860756084223912,12.325286902111786,15.049172330354041,14.912272422014716,13.537718700445108,13.625922797766759,13.740381275447032,6.4305886522624185,14.012156058471795,14.246384098127226,14.174069309034174,11.639317099786625,13.223340072339383,15.359780755089783,14.129555093510238,15.302345134275917,15.05462347448399,14.764642789040856,14.756974623314218,15.166522779120605,15.0809167027726,13.529851527620998,14.898856910490895,14.404461658351494,15.215332755679523,17.387957773942393,15.12421940850805,15.22218042495535,14.861065086804842,15.145741105253023,15.690061950002924,15.280920241089078,15.019127900807707,13.856904904734247,14.471342226076725,15.314081253380934,0.0,10.215219258729347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.110917709259338,10.878785872885686,10.185526673691282,15.190657441470844,0.0,0.0,6.466942932566219,0.0,6.546611085955631,0.0,0.0,0.0
445,179.88248,179.88232,179.88261,287.64929,286.16959,288.72809,36,36,,,581,15.514818179237238,17.831028958775086,17.72092319164706,17.808433827673284,17.428217619211043,17.359805941860255,15.156748396762051,15.946587180353223,17.09303329677798,15.156254574910092,15.360296344357323,15.0959130736049,17.647671832337025,18.207510753991887,15.701357463774313,9.653340564441832,16.2683634044028,18.456154393693883,14.671176059004672,17.990196902306185,12.701662854991586,17.717945582663436,17.252352190354152,17.148684898109558,18.022797649866973,16.841343575646142,16.936826026074286,14.162416280459793,14.903526377057847,16.471316424371256,17.53402511847093,16.40183247372665,13.483079431629017,15.720718531916463,13.971653999833126,13.477309708239725,16.650700097105087,16.579651772329722,16.99508874499407,16.641308122267645,15.467496746803896,13.248124103841398,18.373332638109407,14.720707412623,17.038603676363213,16.203428908090377,15.73302671260058,18.226980594546063,16.27484479602086,17.798996827738385,17.014574795071805,14.783847024205299,17.048575989974417,17.077292715616906,17.77015440446455,8.484308633974969,16.394808097831813,15.945156271676591,17.123987590722358,18.5676568094727,17.601901097388563,17.067152201148463,17.333564208059066,17.78647674904995,17.892040350002645,16.635728981703682,16.991077878298928,15.586202944800412,16.314495414819756,17.872011599530648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19448051443078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,179.90286,179.90258,179.90315,59.27004,57.18585,62.1412,91,91,,,937,10.818127287789876,14.207778593426019,14.570716164664551,11.771863401926534,2.650317423280701,14.694225108951725,9.454634315372644,13.693205629059522,15.119703065186398,13.258053827679293,6.334506811370193,11.28944298645732,14.332607925415953,14.453505473437962,13.068899312465168,2.650317423280701,5.300634846561402,14.110093243185608,11.038827758343539,11.597248912291363,8.776379297324722,15.459725961881801,10.108854279406785,14.153127307508985,13.05130471387947,4.313288147216214,12.059697459865651,11.538615599228203,8.859876177770692,13.25579835175496,14.301858167426692,14.314347198151102,4.313288147216214,9.344029681808916,13.764636358402525,4.313288147216214,11.395672261753491,4.313288147216214,4.313288147216214,14.394692347580028,4.313288147216214,8.626576294432429,14.40068206890191,14.927606199259879,15.095582430573414,8.831779471018061,11.362544046267587,14.299568082629333,10.000952808069606,14.799888177441948,15.457146549560749,12.780804643054532,14.867278562885756,14.989356171887346,15.070197587725849,7.555715708333746,14.879688227396343,14.927457619071474,14.292428321572094,16.968956891402687,14.963255013519161,15.268290604902889,14.918166920508154,15.655512976609897,14.993691886116691,15.302424481932851,14.658083527241198,14.437163215170921,15.36589395848945,15.24482366533145,11.295699148069307,0.0,10.022794245919206,0.0,0.0,9.790315502801505,10.679670834374653,0.0,0.0,0.0,0.0,0.0,15.361059654872664,0.0,6.357415706347446,0.0,0.0,0.0,7.093225417208391,6.283913288448209,0.0
447,179.98105,179.9809,179.98127,26.97746,25.43141,29.1277,119,119,[26][M+1]-,,3,5.048168421093571,5.141713225667004,7.854147007706263,4.129514197387117,7.408976225362657,6.153340252987459,4.748207901064461,4.9082137216347625,6.116350488757705,4.938578680186303,6.192493491845061,7.047800240965191,6.189151138893898,6.738798716651935,8.08188166950729,4.423751882693583,5.924047986882734,3.3928771383703307,5.634460096692123,1.6964385691851653,9.177093092799524,8.937961685163621,3.015030094759501,5.763403246166758,5.871761190777455,6.3325089675185104,8.339014409314,3.6327944661692193,6.75995546633197,6.023930679067352,4.408958359866469,6.5105808362377005,3.9524639986655155,8.386613817322566,6.85730158654502,7.253643588745412,4.82710277082038,6.363918421504938,5.994443313569921,4.383237676629033,6.03388794259844,4.497425137783084,6.651118910176017,8.33119618077033,6.514110853617392,6.415955168790536,5.828150298754803,6.1685760488088555,3.7254079251624113,5.4135529318652775,5.405781233701031,8.736149667292871,7.339895760413125,5.199179476511048,5.756761705183589,6.466811653548092,5.54313716657434,6.778980634491994,6.6695033243432995,7.811630030223316,5.904415359081524,5.920455704929534,5.603028807495967,6.193271058910657,5.9568442443912595,5.539093845190038,6.1579419420051345,5.008417330087422,6.427660633877444,8.158294725455356,13.805242502293432,11.721029170311795,11.09139054474959,13.47911527016329,13.338126550235234,13.123506961240762,12.199404008426852,12.831069903711626,12.718125056169416,13.210302690385186,11.520556173669915,12.731902298782986,6.045713242735324,3.809813139726085,6.133532915989061,5.525033741507727,6.281376729160616,6.026216857794214,7.557758040940719,6.1079418196308595,6.367804253969378
448,180.0527,180.05257,180.05281,152.72097,146.60258,162.89734,124,124,,,711,17.90037078501749,21.369612475420453,20.034526070854195,19.81903162858965,19.32547604961016,20.01207026683095,3.841660350959968,19.625961466637293,18.749775697167827,3.841660350959968,7.683320701919936,19.17610284382811,19.655328938442292,19.3285218962267,22.410269403876416,18.90351534823562,18.755592732694456,19.364784990474476,17.715324192072778,19.87455261137311,3.841660350959968,19.877562826375076,25.400626476196017,19.62132412787519,20.274345654751247,20.038628160817392,19.122285806332783,19.6714790633906,19.565724920547115,19.295047884835416,19.68995439213319,20.015092142483095,21.928457917600035,19.691746234708468,19.789651871859572,22.32619677923718,19.88443093332269,19.126905176435134,19.298140754309763,18.798475703405416,18.677052026525132,18.65119537871633,20.035614762801632,19.630230592941597,19.723371844319093,9.325597689358165,19.904279169540985,19.946270485700808,24.806774241996916,19.631574546835488,19.87660601071362,19.69577763177643,19.922151789728368,19.536676581162972,19.817500423892234,19.604838957051946,22.41217226465366,19.625446175885536,19.860123642174006,22.093782305125384,19.699669063672303,19.567033187733035,19.68665323546271,19.754420102276093,19.85019985298919,20.02373799364852,19.890875201364846,18.79334147388754,25.359667614966103,20.007920433382008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.959517490337195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,180.91258,180.91242,180.91331,28.69683,27.28339,29.86213,41,40,,,17,22.087618804778465,21.123598197231168,21.419731551124272,20.99193951488403,21.348738175054752,21.43375601823619,21.747707915838877,21.306971750000173,19.8486008922631,20.395600991128763,21.837162874137583,14.719525727529104,21.780517217760078,21.883197149580226,22.329039698954695,22.19420105209935,22.168304756447164,21.021120034270243,22.66838475787579,20.331888730379735,21.338033678862736,22.179530176747765,19.26995587098795,18.82613642242736,17.781646925166374,17.777066980687433,21.466000130671674,20.313288082410928,20.48194503386347,20.60721641471763,19.651728552213456,19.568359345717088,19.23648250550678,21.181905894052722,19.572145848628693,20.724059081212864,21.5273504427156,20.54909312959511,21.778462109764934,20.037903511064243,21.47664797624133,22.351571109162528,18.786954771842034,20.416831682988345,13.84372713587874,18.964478154576877,21.23083282879527,20.443967859293707,20.48292837039312,19.752889785937256,14.434147160440752,16.902854437457968,19.611662336118016,17.285371901464664,18.288463320737073,19.67009850644534,19.989850795681484,18.951144483472916,19.82585389347696,21.49284758676045,19.763798996172724,17.45257610083852,19.19049868328959,19.375719752598226,19.537473326508813,20.04706928200891,19.091423268594383,19.028868500874108,18.73709136193682,19.685329255525865,9.927574838016925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.606536567580623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.160056523161726
